,Unnamed: 0,username,description,location,following,followers,totaltweets,retweetcount,text
732,732,harjibolar4nso,"Enough abt me, tell me about you??.... #psychologist...... #teamfollowback #Bringbackourgirls IG:olufunsho.ajibola",NIGERIA,1046,795,66749,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
733,733,adebisistpaul,With malice to none with charity to all. - Abraham Lincoln,"Lagos, Nigeria",125,50,3551,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
734,734,sheunite,"I'm a man born at the countryside of Ijofin, Nigeria. An historian by discipline, a teacher by profession, statesman in anticipation.",Nigeria.,1727,392,3535,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
735,735,lolanamachi,. Walking the distance. #beinspired,"Denmark, Western Australia",210,172,9072,14,"INEC has published the final list of candidates for Presidential, Senatorial and House of Reps Elections in 2023. 

APC’s Bola Tinubu, PDP's Atiku Abubakar, Labour Party’s Peter Obi, and others made the 2023 presidential election’s candidates’ list.

https://t.co/DV0OFqF0T2"
736,736,baba__________,Son of a praying Mother.,"12.4460° N, 9.7233° E.",138,50805,138375,1,"One would be pardoned to think this election will be held in Lagos only,the echo chamber of Tinubu’s Apc. He will be resoundingly defeated across. A defeat so emphatic in 2023,he’d wish he never contested. https://t.co/I5OH71Awkg"
737,737,HadizaAbdulMal,NDA 2021 Alumni,"KADUNA, NIGERIA",34,6,54,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
738,738,Klawnson01,Cool and calm,,259,47,928,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
739,739,iam_jafdee,"Is JAFAR again 🦚.....
HALA MADRID 🤍.....
Life is a mix up so wise up 😎.....
21st March is my day 🥰.....
Always focused 🦅",🏴󠁧󠁢󠁷󠁬󠁳󠁿,342,479,11590,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
740,740,the_fisherman11,"Blogger
Peter Obi 4 PRESIDENT 💯 
Proudly #OBIDIENT🔥
For the sake of our future VOTE for PO😍
Vote LABOUR PARTY 🙏 
#AptosLaunch",Nigeria,1929,616,16539,7,"The Festus Keyamo Interview:

When jungle matures the big lion – Tinubu, will begin to roar and prowl 

What about when Men of God block their ears to the message of the APC?
It’s about the 2023 presidential election.
@fkeyamo @stateaffairsng 

https://t.co/eJoBzygiic"
741,741,FineSilverBack,"Husband❤️ Comics ❤️“And when the account of the ages is etched into the cosmos,let those who exist long after us know that this was our finest hour”.",Kryptonian in Asgard.,1587,1482,13248,1,"One would be pardoned to think this election will be held in Lagos only,the echo chamber of Tinubu’s Apc. He will be resoundingly defeated across. A defeat so emphatic in 2023,he’d wish he never contested. https://t.co/I5OH71Awkg"
742,742,enzamani1,GOD DID.,Nigeria,1007,1012,7498,110,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election  https://t.co/i0HdycCwKY
743,743,KawuGambo,GIVEN UP IS NOT AN OPTION.,Earth.,894,999,2865,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
744,744,owoeye_tolu,Jesus Lover || Patriot || Graphics || Photography || Procurement & Supply...,"Lagos, Nigeria",813,329,9154,110,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election  https://t.co/i0HdycCwKY
745,745,MBulamaM,Experienced Chief Executive Officer with a demonstrated history of working in the farming industry. |Strong business development professional| |Politician|,"Kaduna, Nigeria",1235,918,12097,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
746,746,femokleen,"BSc Mech Engr. 
*Agropreneur* *Team_FCB.* *IJEBU_LAD* Personality of a god... Character of a leader... Mind of an achiever. ThinkingCap...","Lagos, Nigeria",4096,2971,2632,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
747,747,spicy_bing,"AGRICULTURE🌾🍇🌳🌴 ,
Abusite , TAILOR ✂️,
business minded, Progressive mindset,firm believer in a united and a better Nigeria🇳🇬",farm,1946,2068,14300,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
748,748,salkaz03,"Father, Farmer, Educator & Change Agent",Nigeria,506,26,2923,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
749,749,ayodejigreat,"Easy going,Honest,Family kind of person passionate in everything I do, love good Life,Football,Books,Music,movie&MUFC. Above all I LOVE GOD","Lagos,Nigeria",504,313,4962,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
750,750,Demolle3,Keep your loved ones close cos they wont live twice ❤️❤️❤️💕❣,"Lagos, Nigeria",4994,1240,4852,110,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election  https://t.co/i0HdycCwKY
751,751,AwobusuyiA,Life is good,Lagos,4997,1281,30917,110,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election  https://t.co/i0HdycCwKY
752,752,AdekunleOluse19,"I'm just for for mehn, #pure cruise#😜😜😜😍😍😍. Your number one English language tutor, diction instructor and free- writing poet 💪💪💪","Uyo, Nigeria",202,60,1503,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
753,753,BanjiOfficial,My Official media service of interactions,Lagos/ Wisconsin,268,92,1924,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
754,754,Sanwoolu8,Sanwo for second term,,41,13,237,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
755,755,OluwafemiAdeeyo,Being real,,108,98,3962,110,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election  https://t.co/i0HdycCwKY
756,756,AbdulhakeemLa17,"An astute Engineer
.Easy n calm.Loves meeting new friends.",,1060,79,251,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
757,757,ridwanking4,"An ethical enthusiast, social commentator, emerging real estate practitioner of repute",,632,250,29632,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
758,758,MustaphaIshaq95,"Social thinker, Silent achiever, Real madrid fan. 

I'm not here to impress anybody","Kano, Nigeria",1082,1489,8203,0,Tinubu APC will not win the general election in 2023 because it’s payback time. Millions of Nigerians are angry and furious.
759,759,Tesguru,"Founder, Muslim Married & Singles Platform (MMSP)","Lagos, Nigeria",456,711,20226,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
760,760,AhmadAdebayo2,,"Funtua, Nigeria",958,357,3518,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
761,761,IbnOnipasantira,Auditor||●𝐅𝐢𝐧𝐚𝐧𝐜𝐢𝐚𝐥 𝐀𝐧𝐚𝐥𝐲𝐬𝐭||Accountant||●🄿🅁🄾🄶🅁🄴🅂🅂🄸🅅🄴 ||● 🅰🆁🆂🅴🅽🅰🅻 📧𝑜𝑙𝑎𝑖𝑦𝑎𝑗𝑎𝑚𝑖𝑢𝑔𝑏𝑜𝑙𝑎𝒉𝑎𝑛@𝑔𝑚𝑎𝑖𝑙.𝑐𝑜𝑚,"Kwara, Nigeria",1268,942,14601,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
762,762,aristolaw,"public health expert,Health and Safety professional, Entrepreneur with interest in Logistics, transport and building materials.",nigeria,297,41,424,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
763,763,a_doy24,,,71,66,3219,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
764,764,Aminu_mahuta,Alameen (The trustworthy) Husband/Peasant Farmer/Climate Action Advocate/Planning Champion/ Safety Ambassador. Proudly Muslim,Abuja,1360,2021,6559,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
765,765,uy_bambale_,"I may not yet be where I need to be, But I thank God. I'm not where I used to be.... BSc. Geography/MSC. Geography. An Unapologetic Buharist, Nasiriyya 👌","KD, Nigeria",1125,1493,22094,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
766,766,UFarouqA,Islam | Proudly Nigerian | Research Associate | #PMB Team | Real Madrid,KD,702,1248,47951,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
767,767,OlayinkaAOM,Entrepreneur | Mathematical Researcher | Content/Creative writer | Trained Broadcaster | with interest for PeAcE & Sustainable Development around the🌏!,"Lagos, Nigeria",1802,845,954,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
768,768,NanaShettimaAmb,"NSA It's a support group dedicated to Nana Shettima (Wife of Sen. Kashim Shettima) for the actualization of Tinubu/Shettima Presidency.

#BATKSM23","Abuja, Nigeria",54,1780,546,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
769,769,71ef44a126c0410,,,311,64,5770,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
770,770,yusufAbuYusufu,"°Muslim 
°Nigerian
°Arewa 
°ENACTUS Alumni
°Nyctophile
°Hodophile
°Ambivert
° Logistics Officer","Zaria, Abuja",545,693,3154,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
771,771,sennext,Sen Next fOtOgRaPhY | I discuss football+Politics | advocate of a BETTER Nigeria #Agriculturist #Gunners #TeamMessiBarca #PROGRESSIVE...RT NOT endorsement,Abuja,321,503,39361,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
772,772,Damilare1213,,,764,905,35617,110,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election  https://t.co/i0HdycCwKY
773,773,ZeeBond,Agribusiness Investment Specialist Creative Director/CEO @baanwure. Fashion Lover Man UTD fan,"ÜT: 9.0035849,7.4719775",669,2978,26502,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
774,774,leo001ng,"A cool headed and fun loving man who love his country dearly,  I writes in non abbreviations words. Team SAB,Honda,Nissan & BMW.and now Team ABAT.","ÜT: 6.785716666666667,3.28636",1071,416,28640,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
775,775,DavidOluwa76,🇳🇬 🇺🇸 🌎,"Atlanta, GA",345,67,2487,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
776,776,LtdAbi,08150382142,"Federal Capital Territory, Nig",65,7,43,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
777,777,OmuyaAbdulqadir,"Introvert 
Manchester United supporter💪💪 
A dogged comrade 
Advocate of good governance 👌👌
political enthusiasts.","Abuja, Nigeria",1390,340,5252,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
778,778,AsiwajuForNig,"As a True Nigerian, The Mandate I Have Now is to Delivery and Campaign For Asiwaju Bola Ahmed Tinubu.

Asiwaju is Our Next President. #BATKSM #RenewedHope2023",Nigeria,42,749,2342,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
779,779,LegZero,,"Lagos, Nigeria",533,240,1125,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
780,780,EkeminiobongAPC,"National coordinator of APC FOR PRESIDENCY 2023. @OfficialAPCNg #minister. #tinubuforpresident2023
#God
#001/002",,152,17,668,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
781,781,lamide718,Child of Grace|Economist|Business|Financial Analyst|Politics| Policy and Governance. K1 d ultimate any day,In your mind,321,156,5000,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
782,782,mrsoftkos,Ibadan no1💪/God’s favorite🌹🌹/ Football lover/Chelsea no1 fan/I follow back/Muslim/kingofsalaye@Gmail.com,Your location,802,671,6033,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
783,783,Talemu1,Principal Consultant Jimmuy Entertainment....kiddies Event planning and Management..............VirgoMe #TeamArsenal# #TeamLABIshow#TeamwoliArole#TeamAsiricomed,Lagos state,670,779,16690,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
784,784,GuruHvac,"HVAC/Luxury Cars Engr. into VRFs, RAC, CAC, CHILLERS, ERV, Air quality, Auto sale/deliv.GIZ certified. Project management. Technical team lead.",,1343,846,10312,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
785,785,abideenoludare,"An Architect and Managing Partner, HARBIDARE CONSULT LTD. (An indigenous building construction company )","ikeja, lagos",1011,535,4839,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
786,786,OLUWAGEEZIE77,"“You know who it is, you know who it isn’t” 💨",Supernatural ,1128,1019,8177,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
787,787,Oomz21,Stay off my dark side #RiddickRules,,170,209,14079,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
788,788,Abiola389,"Managing Partner at Alpha Kappa Consults (Tax Consulting, Audit & Assurance,  Business Consulting, Accounting Software Management)",Nigeria,1190,455,11007,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
789,789,DipoSpeak,|MBA PGDBA https://t.co/zOwcF8qVN2 | In  ALLAH alone i put my trust | ChelseaFC | BATIFIED | #SpaceWithThankASoldier |,Duniya for now,2714,2012,42985,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
790,790,AliBusuguma,educationist and an advocate for social justice,"maiduguri, borno state",125,916,8585,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
791,791,AlhajiBimbo,God Never Fails,"Abuja, Nigeria",2996,4124,143016,110,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election  https://t.co/i0HdycCwKY
792,792,scarfizal,PATRIOT Arsenal & Barcelona fan tweets are my personal opinion,Abuja,12303,64372,1495927,110,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election  https://t.co/i0HdycCwKY
793,793,scarfizal,PATRIOT Arsenal & Barcelona fan tweets are my personal opinion,Abuja,12303,64372,1495927,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
794,794,Tslimmz21,,Everywhere,1685,1598,22536,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
795,795,Saintbaba70,"Network Engineer ,Political Analyst, Talent hunter, Song writer,Change catalyst, Artiste/Brand manager, Editor,Morale Booster, City Boy FC ,Razor mouth .","Federal Capital Territory, Nig",5098,4946,19048,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
796,796,horlamoore00,,,637,103,1425,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
797,797,Ayo_OF_LAGOS,,Ogun,526,167,3674,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
798,798,EngrOsi2,Hopeful💯,,115,108,544,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
799,799,higherdee,"God's first son.
|Add death to all ur plans...
I came with nothing, so how can I lose?
#BATIFIED.",Lagos ,3015,1555,3007,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
800,800,AhmadIbrahimPe1,"Rigid Simplicity, Social Awakening, Intellectually Aggressive, Constructive Critic, Son of a Praying Mother, Favourite Servant Of a Glorious God..",Nigeria,1488,399,12516,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
801,801,TheAloSetofunmi,Healthcare|| Governance and Public Policy|| Strategic Communications|| Digital Associate @DigiCommsNG,"Abuja, Nigeria",3486,5280,12071,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
802,802,leo001ng,"A cool headed and fun loving man who love his country dearly,  I writes in non abbreviations words. Team SAB,Honda,Nissan & BMW.and now Team ABAT.","ÜT: 6.785716666666667,3.28636",1071,416,28640,110,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election  https://t.co/i0HdycCwKY
803,803,Subzero721,"Am smooth as ice n twice as nice!!!
#muslim #justregularcoolguy #decborn ,administrator, auto-dealer..serial realtor 😉",Lagos,1812,949,19039,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
804,804,BayoBakare1,Family is key. @chelseafc,"Lagos, Nigeria",4724,972,7746,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
805,805,billydeangello,,Some place on planet earth....,684,138,544,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
806,806,adedstv,I am just Me! My views are purely mine!(☎️08057200009),"Lagos, Nigeria",4917,729,11101,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
807,807,Buddy91662542,Graphics Designer,Abuja,740,160,2178,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
808,808,OmayeSirhb,UI/UX Designer. Strategist/Political Analyst/Buharist to the core. A Proud Nigerian,"Delta, Nigeria",3086,2376,13783,110,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election  https://t.co/i0HdycCwKY
809,809,mugandizengibe,"Electrical & Instrument Technician, Network Engineer
Football lover⚽️ @arsenal
Wanna know more, kindly follow and DM is open.","Lagos, Nigeria",1484,637,19896,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
810,810,fathiu_saadu,,,570,183,82,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
811,811,NathJoee,,,66,16,507,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
812,812,adewale24,,"Ikorodu, Nigeria ",734,71,361,1,"They are using Holly or means to sabotage the Labour party please do not fall in because they have seen that they're going to lose this 2023 election can you see someone went to used and create a logo of labour party under using a APC, it time for ur down fall @Tinubu https://t.co/0ZOCcVS0fD"
813,813,adewale24,,"Ikorodu, Nigeria ",734,71,361,1,"They are using Holly or means to sabotage the Labour party please do not fall in because they have seen that they're going to lose this 2023 election can you see someone went to used and create a logo of labour party under using a APC, it time for ur down fall @Tinubu https://t.co/0ZOCcVS0fD"
814,814,OgbajiSeaman,"A Geoscientist by background, A network Engineer by training, and a fanatic of ARSENAL.","Abuja, Nigeria",527,205,5938,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
815,815,EniolaJimoh,Financial and Tax consultant. #Asiwajuist,,1424,523,11163,1266,RENEWED HOPE - Asiwaju Bola Tinubu’s Action Plan to transform Nigeria and the APC manifesto for the 2023 Presidential Election summarized in less than a minute. Enjoy and get the complete 76 page treatise. https://t.co/NlUnTScaak
